VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
18, 18, -0.23753,  1.12285, -0.45449,  0.31973,  0.14514, -0.35196, -1.18163, -0.20585
19, 19, -0.28796,  1.12231, -0.3652,  0.33895,  0.09036, -0.35196, -1.18163, -0.20585
20, 20, -0.27856,  1.13947, -0.47977,  0.35647,  0.14787, -0.35196, -1.18163, -0.20585
21, 21, -0.3116,  1.14243, -0.45135,  0.37504,  0.12546,  0.15517, -1.19774, -0.32224
22, 22, -0.28796,  1.12231, -0.3652,  0.33895,  0.09036,  0.15517, -1.19774, -0.32224
23, 23, -0.34725,  1.13427, -0.43821,  0.39781,  0.10207,  0.15517, -1.19774, -0.32224
24, 24, -0.34921,  1.1109, -0.39055,  0.37903,  0.07025,  0.46086, -0.93211, -0.69374
25, 25, -0.28796,  1.12231, -0.3652,  0.33895,  0.09036,  0.46086, -0.93211, -0.69374
26, 26, -0.37261,  1.08265, -0.36815,  0.38332,  0.0543,  0.46086, -0.93211, -0.69374
27, 27, -0.37261,  1.08265, -0.36815,  0.38332,  0.0543,  0.43759, -0.87626, -0.77665
28, 28, -0.28796,  1.12231, -0.3652,  0.33895,  0.09036,  0.43759, -0.87626, -0.77665
29, 29, -0.33206,  1.0932, -0.3572,  0.35493,  0.05639,  0.43759, -0.87626, -0.77665
30, 30, -0.25221,  1.30474, -0.1895,  0.16501,  0.06222,  0.6794, -0.00776,  1.04922
31, 31, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.6794, -0.00776,  1.04922
32, 32, -0.21802,  1.36599, -0.21119,  0.18152,  0.10449,  0.6794, -0.00776,  1.04922
33, 33, -0.10907,  1.20369, -0.24324,  0.05806,  0.10841,  0.695,  0.93384,  0.45542
34, 34, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.695,  0.93384,  0.45542
35, 35, -0.11025,  1.18415, -0.20139,  0.04737,  0.08635,  0.695,  0.93384,  0.45542
36, 36, -0.07101,  1.26734, -0.2646,  0.07262,  0.15507,  0.213,  0.21585,  1.21266
37, 37, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.213,  0.21585,  1.21266
38, 38, -0.07644,  1.22694, -0.25645,  0.05633,  0.13449,  0.213,  0.21585,  1.21266
39, 39, -0.09389,  1.28804, -0.28374,  0.09302,  0.15922,  0.02264,  0.86191,  0.90504
40, 40, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.02264,  0.86191,  0.90504
41, 41, -0.07101,  1.26734, -0.2646,  0.07262,  0.15507,  0.02264,  0.86191,  0.90504
42, 42, -0.2368,  1.24157, -0.14754,  0.12609,  0.03274,  0.60916,  0.97079,  0.49899
43, 43, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.60916,  0.97079,  0.49899
44, 44, -0.26078,  1.26753, -0.16878,  0.1496,  0.03891,  0.60916,  0.97079,  0.49899
45, 45, -0.19233,  1.19272, -0.16686,  0.08444,  0.04231, -0.32047,  1.0249,  0.63982
46, 46, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849, -0.32047,  1.0249,  0.63982
47, 47, -0.21929,  1.19702, -0.18725,  0.09858,  0.03982, -0.32047,  1.0249,  0.63982
48, 48, -0.15516,  1.18547, -0.17658,  0.06577,  0.059,  0.37879,  0.90808,  0.77097
49, 49, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.37879,  0.90808,  0.77097
50, 50, -0.19233,  1.19272, -0.16686,  0.08444,  0.04231,  0.37879,  0.90808,  0.77097
51, 51, -0.11025,  1.18415, -0.20139,  0.04737,  0.08635, -0.4196,  0.3637,  1.11989
52, 52, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849, -0.4196,  0.3637,  1.11989
53, 53, -0.13432,  1.1788, -0.20867,  0.05508,  0.07716, -0.4196,  0.3637,  1.11989
54, 54, -0.13432,  1.1788, -0.20867,  0.05508,  0.07716,  0.93204,  0.69354,  0.4613
55, 55, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.93204,  0.69354,  0.4613
56, 56, -0.15516,  1.18547, -0.17658,  0.06577,  0.059,  0.93204,  0.69354,  0.4613
57, 57, -0.21929,  1.19702, -0.18725,  0.09858,  0.03982,  1.01139, -0.22563,  0.69905
